,group,motif_id
1838034,"Karachays, Balkar",l96a
1838070,Kirghiz,l96a
1838078,Komi,l96a
1838288,Ossetians,l96a
1838310,Persians,l96a
1838341,Romanians,l96a
1838345,Russians,l96a
1838391,Sicilia,l96a
1838420,Stavropol Turkmen,l96a
1838436,Tabasaran; Aghul,l96a
1838513,Turks,l96a
1838525,Udmurt,l96a
1838529,Ukrainians,l96a
1838541,Vepsians,l96a
1838545,Volga (Kazan) Tatars,l96a
1838616,Abaza (Abazins),l96b
1838664,Armenians,l96b
1838668,Assamese,l96b
1838677,"Avar,Andi,Akhvakh",l96b
1838681,Azerbaijan,l96b
1838684,"Baiga,Bhuiya,Bhumiya",l96b
1838707,Bengali,l96b
1838823,Dargin (Dargwa),l96b
1838900,"Hindi, Chhattisgarhi",l96b
1838919,"India, literary sources",l96b
1839016,Kumaoni (Central Pahari),l96b
1839017,Kumyk,l96b
1839020,Kurd,l96b
1839075,Malagasy,l96b
1839137,"Muria,Maria,Pardhan",l96b
1839211,Ossetians,l96b
1839233,Persians,l96b
1839251,Punjabi,l96b
1839435,Turkmen,l96b
1839462,Uzbek,l96b
1839502,Yaghnobi,l96b
1839628,Bella Coola,l97
1839661,Buryat,l97
1839778,Far East Evenki,l97
1839809,Haida,l97
1839818,"Heiltsuk,Oowekeeno",l97
1839946,Kwakiutl,l97
1839977,Lower Chinook,l97
1840029,Menomini,l97
1840036,Micmac,l97
1840117,Ojibwa (Western),l97
1840345,Tsimshian,l97
1840472,Aguaruna,l98
1840508,Arapaho,l98
1840520,Athna,l98
1840593,Carrier,l98
1840610,Chayahuita,l98
1840617,Cheyenne,l98
1840618,Chilcotin,l98
1840630,"Choktaw,Chichasaw",l98
1840637,Chukchi,l98
1840644,Cofan,l98
1840646,Comanche,l98
1840654,"Creek, Seminole",l98
1840699,Eyak,l98
1840733,"Halcomelem,Sechelt,Squamish",l98
1840743,Hidatsa,l98
1840750,Hopi,l98
1840775,Italians (continental),l98
1840779,Jicarilla Apache,l98
1840838,"Kirati (Rai,Limbu,Newar)",l98
1840868,Kutenai,l98
1840889,Lillooet,l98
1840893,Lipan Apache,l98
1840904,"Luiseno, Juaneno",l98
1840916,Maidu,l98
1840952,Menomini,l98
1840956,Mescalero Apache,l98
1840982,Mura,l98
1840992,"Napo,Kanelo",l98
1841000,Nez Perce,l98
1841040,Ojibwa (Western),l98
1841041,"Okanagon,Sanpoil",l98
1841056,"Osage, Kansa",l98
1841088,Pomo,l98
1841147,"Shasta,Chimariko",l98
1841156,"Shuar,Achuar,Huambiza",l98
1841158,Shuswap,l98
1841161,Sicuani,l98
1841184,Southern Sel'kup,l98
1841207,Tagish,l98
1841209,Tahltan,l98
1841213,Takelma,l98
1841235,Thompson,l98
1841236,Tibetans (U-Tsang),l98
1841245,"Tiwa,Tewa,Towa",l98
1841275,Tunica,l98
1841283,Tuscarora,l98
1841284,Tutchone,l98
1841303,"Upper Tanana,Tanacross",l98
1841306,Ute,l98
1841318,"Walapai,Havasupai,Yavapai",l98
1841331,Western Apache,l98
1841335,Western Sahaptin,l98
1841377,Yurok,l98
1841384,Zuni,l98
1841411,"Altai-Kiji, Telengit",l99
1841438,Assiniboine,l99
1841507,Buryat,l99
1841535,"Chehalis, Cowlitz",l99
1841777,Koyukon,l99
1841790,Kutchin,l99
1841823,Lower Chinook,l99
1841847,"Maliseet,Passamaquoddy",l99
1841963,Ojibwa (Western),l99
1842007,Plains Cree,l99
1842008,Plains Ojibwa,l99
1842058,Sarsi,l99
1842125,Swampy Cree (Western),l99
1842260,Western Sami,l99
1842346,Apinaye,l9a
1842354,Arapaho,l9a
1842355,Arikara,l9a
1842361,Assiniboine,l9a
1842406,Blackfoot,l9a
1842439,Carrier,l9a
1842445,Cayapo,l9a
1842454,Chamacoco,l9a
1842463,Cheyenne,l9a
1842480,Chorote,l9a
1842500,"Creek, Seminole",l9a
1842504,Crow,l9a
1842552,Five Nations Iroquois,l9a
1842571,Gros Ventre,l9a
1842618,Iranxe,l9a
1842627,Juruna,l9a
1842632,"Kalapalo, Kuikuro",l9a
1842635,"Kalispel,Coeur d'Alene",l9a
1842653,"Karina, Galibi",l9a
1842683,Kiowa-Apache,l9a
1842703,Kraho,l9a
1842765,Makka,l9a
1842790,Mataco,l9a
1842827,Mundurucu,l9a
1842918,Paresi,l9a
1842930,Plains Cree,l9a
1842946,"Quileute, Chemakum",l9a
1842947,Quinault,l9a
1842951,"Ramkokamekra,Apaniekra",l9a
1842955,Rikbaktsa,l9a
1842981,Sarsi,l9a
1842998,Shipaya,l9a
1843022,Soqotri,l9a
1843042,"Surui,Zoro,Arua,Cinta Larga",l9a
1843081,Thompson,l9a
1843086,Ticuna,l9a
1843095,Toba,l9a
1843110,Trumai,l9a
1843170,Warao,l9a
1843173,"Waura,Mehinaku",l9a
1843195,Yagua,l9a
1843225,"Zande,Nzakara",l9a
1843244,"Aka,Baka a.o.Western Pygmies",l9b
1843284,Assiniboine,l9b
1843362,Carrier,l9b
1843408,Chumash,l9b
1843455,Eastern Cree,l9b
1843458,Eastern Shohone,l9b
1843505,Hanty,l9b
1843539,Iowa,l9b
1843728,Micmac,l9b
1843731,Minangkabau,l9b
1843743,Montagnais,l9b
1843762,Naskapi,l9b
1843786,Northern Ojibwa,l9b
1843808,Ojibwa (Eastern),l9b
1843809,Ojibwa (Western),l9b
1843825,"Osage, Kansa",l9b
1843853,Plains Cree,l9b
1843899,Santee,l9b
1843908,"Semang,Senoi",l9b
1843953,Southern Sel'kup,l9b
1843971,Swampy Cree (Western),l9b
1843978,Tahltan,l9b
1844024,Tonkawa,l9b
1844110,Winnebago,l9b
1844156,Abkhaz,l9c
1844163,"Adyghe, Kabardin",l9c
1844215,"Avar,Andi,Akhvakh",l9c
1844303,Chechen,l9c
1844361,Dargin (Dargwa),l9c
1844410,Georgians,l9c
1844460,Ingush,l9c
1844495,"Karachays, Balkar",l9c
1844555,Kumyk,l9c
1844566,Laks,l9c
1844656,"Mingrelians, Laz",l9c
1844702,Nogai,l9c
1844749,Ossetians,l9c
1845103,"Altai-Kiji, Telengit",l9d
1845231,Cherokee,l9d
1845244,Choco,l9d
1845277,"Culina,Araua,Apurina",l9d
1845376,Iglulik,l9d
1845434,Kazakh,l9d
1845476,"Kumandin,Chelkan,Tubalar",l9d
1845741,Sanema,l9d
1845800,Southern Solomons,l9d
1845972,Yanomamo,l9d
1846274,Hanty,l9e
1846293,Hungarians,l9e
1846328,Kalmyk,l9e
1846364,Khakas,l9e
1846377,Kirghiz,l9e
1846775,Tibetans: Amdo,l9e
1846824,Tuvinians,l9e
1846825,Tuvinians South Altai,l9e
1846961,Apinaye,m10
1847003,"Barasana,Taibano,Makuna",m10
1847083,"Chinantec,Mazatec",m10
1847133,"Desana,Siriano,Tatuyo,Bara",m10
1847237,"Itene,Wari,other Rondonia",m10
1847318,Kraho,m10
1847374,Macu,m10
1847426,"Mixtec,Trique",m10
1847427,Mocovi,m10
1847469,Nivakle,m10
1847579,SE Australia,m10
1847613,Shipaya,m10
1847657,"Surui,Zoro,Arua,Cinta Larga",m10
1847710,Toba,m10
1847723,Trio,m10
1847785,Warao,m10
1847789,"Wayampi, Emerillon",m10
1847832,"Yucuna, Kabiyari",m10
1847842,"Zapotec,Chatino",m10
1847868,Algeria Arabs,m100
1847915,Baikal Evenki,m100
1847938,"Berber (Morocco,SW Algeria)",m100
1847968,Buryat,m100
1848063,Dolgan,m100
1848081,Evens (Lamuts),m100
1848119,Han,m100
1848203,Kazakh,m100
1848207,Kerek,m100
1848245,"Kumandin,Chelkan,Tubalar",m100
1848263,"Lavrung,Jiarong,Qiang",m100
1848356,Mongols (Khalkha),m100
1848386,Nganasan,m100
1848410,"Norvegians, Faroe islanders",m100
1848494,Romanians,m100
1848526,Serbs,m100
1848588,Sym Evenki,m100
1848620,Tibetans (U-Tsang),m100
1848622,Tibetans: Kham,m100
1848635,Tofa,m100
1848671,Tuvinians South Altai,m100
1848717,Western Evenki,m100
1848843,Baluch,m100a
1849019,French,m100a
1849109,Kara Kalpak,m100a
1849146,Kirghiz,m100a
1849173,Kurd,m100a
1849257,"Mehri,Jibbali,Harsusi",m100a
1849386,Persians,m100a
1849441,Sarikoli,m100a
1849512,Tabasaran; Aghul,m100a
1849519,Tajik,m100a
1849588,Turkmen,m100a
1849743,AsiaticEskimo,m101
1849785,Bering Strait Inupiat,m101
1849867,Chukchi,m101
1849870,"Chuvans, Markovo",m101
1849927,Evens (Lamuts),m101
1849931,Far East Evenki,m101
1850337,Reindeer Koryak,m101
1850434,Sym Evenki,m101
1850481,Tofa,m101
1850563,Western Evenki,m101
1850581,Yakut,m101
1850602,Yukaghir,m101
1850637,Algeria Arabs,m101a
1850655,Arabs: Egypt,m101a
1850656,Arabs: Iraq,m101a
1850658,"Arabs: Palestine,Syria,Lebanon",m101a
1850707,"Berber (Morocco,SW Algeria)",m101a
1850732,Bulgarians,m101a
1850737,Buryat,m101a
1850739,Byelorussians,m101a
1850749,Catalonia,m101a
1850776,Chinese folklore,m101a
1850794,Chuvash,m101a
1850817,Czech,m101a
1850837,"Dutch, Flemish, Frisians",m101a
1850841,"Eastern Sami, incl. Skolts",m101a
1850848,Estonians,m101a
1850857,Finns,m101a
1850865,French,m101a
1850871,Georgians,m101a
1850872,Germans,m101a
1850877,Greeks (modern),m101a
1850899,"Hindi, Chhattisgarhi",m101a
1850908,Hungarians,m101a
1850918,"India, literary sources",m101a
1850928,Italians (continental),m101a
1850935,Kabyle,m101a
1850972,Kazakh,m101a
1851031,Latvians,m101a
1851040,"Lezgians,Kiurin; Archin",m101a
1851048,Lithuanians,m101a
1851049,Livonians,m101a
1851063,Macedonians,m101a
1851111,"Miao,Yao (South China)",m101a
1851124,Mongols (Inner Mongolia),m101a
1851125,Mongols (Khalkha),m101a
1851179,"Norvegians, Faroe islanders",m101a
1851180,Nuba,m101a
1851210,Ossetians,m101a
1851232,Persians,m101a
1851244,Portuguese,m101a
1851267,Russians,m101a
1851298,Setu,m101a
1851299,"Shan,Khampti,Ahom",m101a
1851331,Sorbs,m101a
1851340,Spanish,m101a
1851356,Swedes,m101a
1851365,Tajik,m101a
1851389,Tibetans (U-Tsang),m101a
1851435,Turks,m101a
1851451,Ukrainians,m101a
1851463,Vepsians,m101a
1851504,Yakut,m101a
1851515,Yava,m101a
1851516,Yazguliami,m101a
1851582,Aragon,m101b
1851622,Basque,m101b
1851660,Buryat,m101b
1851662,Byelorussians,m101b
1851672,Catalonia,m101b
1851717,Chuvash,m101b
1851740,Czech,m101b
1851760,"Dutch, Flemish, Frisians",m101b
1851764,"Eastern Sami, incl. Skolts",m101b
1851771,Estonians,m101b
1851788,French,m101b
1851795,Germans,m101b
1851822,"Hindi, Chhattisgarhi",m101b
1851831,Hungarians,m101b
1851954,Latvians,m101b
1851971,Lithuanians,m101b
1851972,Livonians,m101b
1852102,"Norvegians, Faroe islanders",m101b
1852163,Poles,m101b
1852167,Portuguese,m101b
1852190,Russians,m101b
1852221,Setu,m101b
1852254,Sorbs,m101b
1852263,Spanish,m101b
1852279,Swedes,m101b
1852374,Ukrainians,m101b
1852386,Vepsians,m101b
1852413,Western Sami,m101b
1852438,Yava,m101b
1852474,"Aka,Baka a.o.Western Pygmies",m102
1852551,"Bemba,Kaonde,Lamba",m102
1852606,"Chagga, Digo",m102
1852699,"Fang,Bube,Bulu,Tanga",m102
1852715,"Ganda,Nyoro,Haya",m102
1852749,Hopi,m102
1852787,"Kalenjin,Nande,Arusha",m102
1852792,Kamba,m102
1852863,Kuna,m102
1852918,Makka,m102
1852943,Mataco,m102
1853002,"Ngonde,Safwa.Mkulwe,Kinga",m102
1853031,"Nyaturu,Isanzu,Nilamba",m102
1853120,Sakata,m102
1853124,Sandawe,m102
1853153,Shona,m102
1853190,"Sukuma,Gusii,Kumbi",m102
1853199,Swahili,m102
1853244,"Tiwa,Tewa,Towa",m102
1853253,"Tonga, Ndebele",m102
1853378,"Zande,Nzakara",m102
1853387,"Abor,Gallong,Tani",m103
1853546,Chipaya,m103
1853548,Chiricahua Apache,m103
1853609,Eastern Keres,m103
1853672,Hopi,m103
1853701,Jicarilla Apache,m103
1853742,"Kechua: South Peru, Bolivia",m103
1853826,"Luiseno, Juaneno",m103
1853878,Mescalero Apache,m103
1853917,Navajo,m103
1853996,"Pasco,Junin,Huancavelica dep.",m103
1854167,"Tiwa,Tewa,Towa",m103
1854240,"Walapai,Havasupai,Yavapai",m103
1854310,"Abor,Gallong,Tani",m104
1854314,"Acoli,Alur,Lango",m104
1854320,"Aka,Baka a.o.Western Pygmies",m104
1854344,"Anuak, Shilluk",m104
1854375,"Baiga,Bhuiya,Bhumiya",m104
1854392,Batak; Gayo,m104
1854393,"Baule, Nzema, Agni",m104
1854397,"Bemba,Kaonde,Lamba",m104
1854404,Biu-Mandara,m104
1854409,"Bondo,Didayi,Gutob",m104
1854430,Bushmen,m104
1854452,"Chagga, Digo",m104
1854466,"Chin-Naga(Rengma,Ao,Angami etc",m104
1854526,"Duala,Basa,Kwiri",m104
1854543,Ewe,m104
1854545,"Fang,Bube,Bulu,Tanga",m104
1854554,Fon,m104
1854558,"Fulbe,Wolof,Serer",m104
1854561,"Ganda,Nyoro,Haya",m104
1854562,"Garo,Bodo,Hami,Riga",m104
1854566,"Gogo,Zaramo,Kaguru",m104
1854584,Hausa,m104
1854587,Herrero,m104
1854605,Igbo; Isoko,m104
1854609,Ila,m104
1854633,"Kalenjin,Nande,Arusha",m104
1854638,Kamba,m104
1854670,"Kete,Luba-Kasai,Kanioka",m104
1854694,Konds (Khonds),m104
1854695,Kongo,m104
1854700,"Kpelle, Kono",m104
1854703,Kru,m104
1854747,"Lozi,Rotse,Lui,Subia",m104
1854748,"Luba,Bena,Tabwa",m104
1854754,Maba,m104
1854766,Malagasy,m104
1854774,"Manden,Bamana,Malinke,Diula",m104
1854777,"Manjak,Balant,Papel,Felupe,Diola",m104
1854787,Masai,m104
1854793,"Mbundu, Owambo",m104
1854796,"Mende,Bandi,Loma",m104
1854798,Mentawai,m104
1854825,"Mundari,Ho,Asur,Birhor",m104
1854828,"Muria,Maria,Pardhan",m104
1854831,Muslim Malay,m104
1854848,"Ngonde,Safwa.Mkulwe,Kinga",m104
1854877,"Nyaturu,Isanzu,Nilamba",m104
1854901,"Osage, Kansa",m104
1854962,"Rwanda,Shi,Rundi",m104
1854963,SE Australia,m104
1854966,Sakata,m104
1854974,"Santali,Turi",m104
1854984,"Semang,Senoi",m104
1855018,Songe,m104
1855019,Songhai,m104
1855022,Sora,m104
1855023,Sorbs,m104
1855024,"Sotho, Tswana",m104
1855027,Southern Luzon,m104
1855045,Swahili,m104
1855089,"Tiv,Jukun,Mbete,Wute,Ekoi",m104
1855099,"Tonga, Ndebele",m104
1855101,"Toradja, Mori",m104
1855110,Tsamai,m104
1855177,Western Australia,m104
1855195,Yaka,m104
1855198,"Yambasa, Banen",m104
1855207,Yava,m104
1855213,"Yoruba,Nupe,Bini",m104
1855233,"Abor,Gallong,Tani",m105
1855237,"Acoli,Alur,Lango",m105
1855243,"Aka,Baka a.o.Western Pygmies",m105
1855267,"Anuak, Shilluk",m105
1855316,"Baule, Nzema, Agni",m105
1855320,"Bemba,Kaonde,Lamba",m105
1855327,Biu-Mandara,m105
1855375,"Chagga, Digo",m105
1855389,"Chin-Naga(Rengma,Ao,Angami etc",m105
1855449,"Duala,Basa,Kwiri",m105
1855459,"Efik, Ibibio, Ikom",m105
1855468,"Fang,Bube,Bulu,Tanga",m105
1855481,"Fulbe,Wolof,Serer",m105
1855484,"Ganda,Nyoro,Haya",m105
1855489,"Gogo,Zaramo,Kaguru",m105
1855510,Herrero,m105
1855528,Igbo; Isoko,m105
1855532,Ila,m105
1855556,"Kalenjin,Nande,Arusha",m105
1855561,Kamba,m105
1855593,"Kete,Luba-Kasai,Kanioka",m105
1855618,Kongo,m105
1855670,"Lozi,Rotse,Lui,Subia",m105
1855671,"Luba,Bena,Tabwa",m105
1855677,Maba,m105
1855689,Malagasy,m105
1855697,"Manden,Bamana,Malinke,Diula",m105
1855700,"Manjak,Balant,Papel,Felupe,Diola",m105
1855710,Masai,m105
1855716,"Mbundu, Owambo",m105
1855771,"Ngonde,Safwa.Mkulwe,Kinga",m105
1855800,"Nyaturu,Isanzu,Nilamba",m105
1855885,"Rwanda,Shi,Rundi",m105
1855941,Songe,m105
1855942,Songhai,m105
1855947,"Sotho, Tswana",m105
1855959,"Sukuma,Gusii,Kumbi",m105
1855968,Swahili,m105
1856022,"Tonga, Ndebele",m105
1856033,Tsamai,m105
1856118,Yaka,m105
1856121,"Yambasa, Banen",m105
1856136,"Yoruba,Nupe,Bini",m105
1856156,"Abor,Gallong,Tani",m105a
1856221,"Baiga,Bhuiya,Bhumiya",m105a
1856238,Batak; Gayo,m105a
1856255,"Bondo,Didayi,Gutob",m105a
1856276,Bushmen,m105a
1856372,"Duala,Basa,Kwiri",m105a
1856389,Ewe,m105a
1856400,Fon,m105a
1856408,"Garo,Bodo,Hami,Riga",m105a
1856430,Hausa,m105a
1856540,Konds (Khonds),m105a
1856546,"Kpelle, Kono",m105a
1856549,Kru,m105a
1856623,"Manjak,Balant,Papel,Felupe,Diola",m105a
1856642,"Mende,Bandi,Loma",m105a
1856644,Mentawai,m105a
1856671,"Mundari,Ho,Asur,Birhor",m105a
1856674,"Muria,Maria,Pardhan",m105a
1856677,Muslim Malay,m105a
1856723,"Nyaturu,Isanzu,Nilamba",m105a
1856747,"Osage, Kansa",m105a
1856809,SE Australia,m105a
1856812,Sakata,m105a
1856820,"Santali,Turi",m105a
1856830,"Semang,Senoi",m105a
1856868,Sora,m105a
1856873,Southern Luzon,m105a
1856935,"Tiv,Jukun,Mbete,Wute,Ekoi",m105a
1856947,"Toradja, Mori",m105a
1857023,Western Australia,m105a
1857053,Yava,m105a
1857083,"Acoli,Alur,Lango",m106
1857096,Albanians,m106
1857098,Algeria Arabs,m106
1857102,"Altai-Kiji, Telengit",m106
1857103,Amhara,m106
1857109,Ancient Greece,m106
1857116,Arabs: Egypt,m106
1857117,Arabs: Iraq,m106
1857118,Arabs: Libya,m106
1857119,"Arabs: Palestine,Syria,Lebanon",m106
1857124,Armenians,m106
1857159,Bashkir,m106
1857160,Basque,m106
1857162,"Baule, Nzema, Agni",m106
1857187,Bretagne,m106
1857193,Bulgarians,m106
1857198,Buryat,m106
1857200,Byelorussians,m106
1857210,Catalonia,m106
1857237,Chinese folklore,m106
1857278,Czech,m106
1857298,"Dutch, Flemish, Frisians",m106
1857302,"Eastern Sami, incl. Skolts",m106
1857305,"Efik, Ibibio, Ikom",m106
1857306,Enets,m106
1857307,England,m106
1857309,Estonians,m106
1857312,Ewe,m106
1857318,Finns,m106
1857326,French,m106
1857327,"Fulbe,Wolof,Serer",m106
1857331,"Garo,Bodo,Hami,Riga",m106
1857332,Georgians,m106
1857333,Germans,m106
1857338,Greeks (modern),m106
1857350,Hanty,m106
1857353,Hausa,m106
1857369,Hungarians,m106
1857374,Igbo; Isoko,m106
1857382,Ingush,m106
1857387,Ireland,m106
1857389,Italians (continental),m106
1857391,Japan,m106
1857397,Kachin,m106
1857417,"Karachays, Balkar",m106
1857419,Karelians,m106
1857433,Kazakh,m106
1857443,Khmer,m106
1857453,Kirghiz,m106
1857461,Komi,m106
1857464,Kongo,m106
1857466,Korea,m106
1857486,"Lahu,Sani,Hani,Nasu,Jino",m106
1857492,Latvians,m106
1857501,"Lezgians,Kiurin; Archin",m106
1857509,Lithuanians,m106
1857510,Livonians,m106
1857543,"Manden,Bamana,Malinke,Diula",m106
1857546,"Manjak,Balant,Papel,Felupe,Diola",m106
1857550,Marathi,m106
1857561,"Mbum,Mundang",m106
1857574,Mikir,m106
1857585,Mongols (Inner Mongolia),m106
1857586,Mongols (Khalkha),m106
1857590,Morocco Arabs,m106
1857592,"Mpongwe,Nkomi,Mindumu",m106
1857601,Mustang,m106
1857611,Nepali; Tharu,m106
1857640,"Norvegians, Faroe islanders",m106
1857664,Oraon (Kurukh),m106
1857693,Persians,m106
1857701,Poles,m106
1857705,Portuguese,m106
1857724,Romanians,m106
1857728,Russians,m106
1857729,Russkoye Ustye,m106
1857747,"Sardinia, Corsica",m106
1857751,Scotland,m106
1857759,Setu,m106
1857778,Sinhalese,m106
1857782,Slovakians,m106
1857783,Slovenians,m106
1857801,Spanish,m106
1857817,Swedes,m106
1857829,Tamil,m106
1857852,Tibetans: Kham,m106
1857855,"Tigre, Tigrigna",m106
1857885,Tuareg,m106
1857895,Turkmen,m106
1857896,Turks,m106
1857901,Tuvinians South Altai,m106
1857908,Udmurt,m106
1857912,Ukrainians,m106
1857921,Uyghur,m106
1857922,Uzbek,m106
1857928,Volga (Kazan) Tatars,m106
1857950,Western Sahara & Mauritania,m106
1857951,Western Sami,m106
1857959,Wotians,m106
1857965,Yakut,m106
1857982,"Yoruba,Nupe,Bini",m106
1858047,Armenians,m106a
1858083,Basque,m106a
1858110,Bretagne,m106a
1858123,Byelorussians,m106a
1858230,England,m106a
1858232,Estonians,m106a
1858241,Finns,m106a
1858256,Germans,m106a
1858261,Greeks (modern),m106a
1858305,Ingush,m106a
1858340,"Karachays, Balkar",m106a
1858415,Latvians,m106a
1858433,Livonians,m106a
1858616,Persians,m106a
1858624,Poles,m106a
1858647,Romanians,m106a
1858651,Russians,m106a
1858674,Scotland,m106a
1858682,Setu,m106a
1858740,Swedes,m106a
1858835,Ukrainians,m106a
1858874,Western Sami,m106a
1858948,"Altai-Kiji, Telengit",m106b
1859005,Bashkir,m106b
1859152,Enets,m106b
1859196,Hanty,m106b
1859263,"Karachays, Balkar",m106b
1859432,Mongols (Khalkha),m106b
1859754,Udmurt,m106b
1859774,Volga (Kazan) Tatars,m106b
1859852,"Acoli,Alur,Lango",m106c
1860058,Dholuo,m106c
1860074,"Efik, Ibibio, Ikom",m106c
1860096,"Fulbe,Wolof,Serer",m106c
1860122,Hausa,m106c
1860143,Igbo; Isoko,m106c
1860233,Kongo,m106c
1860312,"Manden,Bamana,Malinke,Diula",m106c
1860330,"Mbum,Mundang",m106c
1860361,"Mpongwe,Nkomi,Mindumu",m106c
1860433,Oraon (Kurukh),m106c
1860751,"Yoruba,Nupe,Bini",m106c
1861089,Kachin,m106d
1861135,Khmer,m106d
1861242,Marathi,m106d
1861266,Mikir,m106d
1861289,"Muria,Maria,Pardhan",m106d
1861303,Nepali; Tharu,m106d
1861356,Oraon (Kurukh),m106d
1861470,Sinhalese,m106d
1861711,Albanians,m106e
1861731,Arabs: Egypt,m106e
1861732,Arabs: Iraq,m106e
1861733,Arabs: Libya,m106e
1861734,"Arabs: Palestine,Syria,Lebanon",m106e
1861802,Bretagne,m106e
1861808,Bulgarians,m106e
1861815,Byelorussians,m106e
1861825,Catalonia,m106e
1861893,Czech,m106e
1861896,Danes,m106e
1861922,England,m106e
1861924,Estonians,m106e
1861933,Finns,m106e
1861941,French,m106e
1861948,Germans,m106e
1861953,Greeks (modern),m106e
1862002,Ireland,m106e
1862004,Italians (continental),m106e
1862032,"Karachays, Balkar",m106e
1862034,Karelians,m106e
1862107,Latvians,m106e
1862124,Lithuanians,m106e
1862205,Morocco Arabs,m106e
1862255,"Norvegians, Faroe islanders",m106e
1862308,Persians,m106e
1862320,Portuguese,m106e
1862339,Romanians,m106e
1862343,Russians,m106e
1862397,Slovakians,m106e
1862398,Slovenians,m106e
1862416,Spanish,m106e
1862432,Swedes,m106e
1862511,Turks,m106e
1862527,Ukrainians,m106e
1862566,Western Sami,m106e
1862614,Abaza (Abazins),m106f
1862623,"Adyghe, Kabardin",m106f
1862636,Algeria Arabs,m106f
1862641,Amhara,m106f
1862655,Arabs: Iraq,m106f
1862656,Arabs: Libya,m106f
1862657,"Arabs: Palestine,Syria,Lebanon",m106f
1862659,Aramaic (Syrians),m106f
1862675,"Avar,Andi,Akhvakh",m106f
1862679,Azerbaijan,m106f
1862697,Bashkir,m106f
1862698,Basque,m106f
1862721,Bosnia Muslims,m106f
1862725,Bretagne,m106f
1862731,Bulgarians,m106f
1862738,Byelorussians,m106f
1862748,Catalonia,m106f
1862793,Chuvash,m106f
1862809,Croatians,m106f
1862816,Czech,m106f
1862819,Danes,m106f
1862821,Dargin (Dargwa),m106f
1862836,"Dutch, Flemish, Frisians",m106f
1862845,England,m106f
1862847,Estonians,m106f
1862856,Finns,m106f
1862864,French,m106f
1862867,Gagauz,m106f
1862870,Georgians,m106f
1862871,Germans,m106f
1862876,Greeks (modern),m106f
1862898,"Hindi, Chhattisgarhi",m106f
1862907,Hungarians,m106f
1862920,Ingush,m106f
1862925,Ireland,m106f
1862927,Italians (continental),m106f
1862929,Japan,m106f
1862934,Kabyle,m106f
1862951,Kannada; Kuruba,m106f
1862957,Karelians,m106f
1862999,Komi,m106f
1863030,Latvians,m106f
1863047,Lithuanians,m106f
1863048,Livonians,m106f
1863077,Maltese,m106f
1863089,Mari,m106f
1863127,Mordvins,m106f
1863128,Morocco Arabs,m106f
1863178,"Norvegians, Faroe islanders",m106f
1863231,Persians,m106f
1863239,Poles,m106f
1863243,Portuguese,m106f
1863262,Romanians,m106f
1863263,Romansh,m106f
1863266,Russians,m106f
1863285,"Sardinia, Corsica",m106f
1863316,Sinhalese,m106f
1863320,Slovakians,m106f
1863321,Slovenians,m106f
1863352,Swahili,m106f
1863355,Swedes,m106f
1863367,Tamil,m106f
1863428,Tunisia Arabs,m106f
1863434,Turks,m106f
1863450,Ukrainians,m106f
1863462,Vepsians,m106f
1863466,Volga (Kazan) Tatars,m106f
1863468,"Wahki,Ishkashimi,Munji",m106f
1863489,Western Sami,m106f
1863517,Yemen,m106f
1863539,Abkhaz,m106g
1863546,"Adyghe, Kabardin",m106g
1863581,Aragon,m106g
1863620,Bashkir,m106g
1863648,Bretagne,m106g
1863654,Bulgarians,m106g
1863661,Byelorussians,m106g
1863671,Catalonia,m106g
1863716,Chuvash,m106g
1863732,Croatians,m106g
1863742,Danes,m106g
1863759,"Dutch, Flemish, Frisians",m106g
1863768,England,m106g
1863770,Estonians,m106g
1863779,Finns,m106g
1863787,French,m106g
1863794,Germans,m106g
1863799,Greeks (modern),m106g
1863830,Hungarians,m106g
1863848,Ireland,m106g
1863850,Italians (continental),m106g
1863878,"Karachays, Balkar",m106g
1863880,Karelians,m106g
1863922,Komi,m106g
1863953,Latvians,m106g
1863970,Lithuanians,m106g
1863985,Macedonians,m106g
1864000,Maltese,m106g
1864012,Mari,m106g
1864050,Mordvins,m106g
1864162,Poles,m106g
1864166,Portuguese,m106g
1864185,Romanians,m106g
1864189,Russians,m106g
1864217,Serbs,m106g
1864243,Slovakians,m106g
1864244,Slovenians,m106g
1864262,Spanish,m106g
1864278,Swedes,m106g
1864357,Turks,m106g
1864373,Ukrainians,m106g
1864389,Volga (Kazan) Tatars,m106g
1864394,Wales,m106g
1864412,Western Sami,m106g
1864420,Wotians,m106g
1864540,"Barasana,Taibano,Makuna",m107
1864593,"Cashinahua,Mayoruna",m107
1864670,"Desana,Siriano,Tatuyo,Bara",m107
1864692,Ese'ejja,m107
1864770,Iranxe,m107
1864805,"Karina, Galibi",m107
1864918,Makuxi,m107
1865124,Sanema,m107
1865159,Sicuani,m107
1865194,"Surui,Zoro,Arua,Cinta Larga",m107
1865218,Tariana,m107
1865338,Wichita,m107
1865452,Baikal Evenki,m108
1865613,Enets,m108
1865904,"Muria,Maria,Pardhan",m108
1865912,Nanai,m108
1865917,Negidals,m108
1865923,Nganasan,m108
1865971,Oraon (Kurukh),m108
1866194,Tundra Nenets,m108
1866254,Western Evenki,m108
1866332,"Altai-Kiji, Telengit",m108a
1866375,Baikal Evenki,m108a
1866482,Chulym Turks,m108a
1866536,Enets,m108a
1866777,Mansi,m108a
